CustomerKey,Country,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,class_label
25086,United States,47,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25087,United States,48,M,M,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
25088,United States,42,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25089,United States,48,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
25090,Canada,49,M,M,40000,0,0,Bachelors,Professional,0,1, <= 50K 
25091,United States,43,S,M,40000,0,0,Bachelors,Professional,0,1, <= 50K 
25092,United States,43,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25093,Canada,42,S,F,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25094,Canada,42,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25095,Canada,36,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25096,United States,36,S,F,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25097,United States,49,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25098,United States,48,M,M,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
25099,United States,43,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25100,Canada,50,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25101,Canada,33,M,M,60000,5,4,Bachelors,Professional,1,1, > 50K
25102,United States,49,M,F,60000,4,3,Bachelors,Professional,1,0, > 50K
25103,United States,50,M,F,60000,4,3,Bachelors,Professional,1,0, > 50K
25104,Canada,49,S,F,70000,2,0,Graduate Degree,Professional,0,1, > 50K
25105,United States,49,S,M,80000,4,0,Graduate Degree,Professional,1,0, > 50K
25106,Australia,28,M,M,90000,1,0,Graduate Degree,Management,1,0, > 50K
25107,Australia,34,S,M,90000,2,0,Bachelors,Professional,0,0, > 50K
25108,Australia,40,M,M,60000,2,2,Bachelors,Professional,0,1, > 50K
25109,Australia,39,M,M,80000,4,4,Graduate Degree,Management,0,1, > 50K
25110,Australia,39,M,F,80000,4,4,Graduate Degree,Management,0,1, > 50K
25111,Australia,38,M,M,90000,2,0,Bachelors,Professional,1,0, > 50K
25112,Australia,40,M,F,60000,2,2,Bachelors,Professional,0,1, > 50K
25113,Australia,41,M,M,60000,2,2,Bachelors,Professional,1,1, > 50K
25114,Australia,40,S,M,60000,2,2,Bachelors,Professional,0,1, > 50K
25115,Australia,40,M,M,70000,5,5,Bachelors,Professional,1,3, > 50K
25116,Australia,35,M,M,70000,5,5,Bachelors,Professional,1,3, > 50K
25117,Australia,41,M,F,70000,5,5,Bachelors,Professional,0,3, > 50K
25118,Australia,41,M,M,70000,5,5,Bachelors,Professional,1,3, > 50K
25119,Australia,40,M,F,110000,1,0,Graduate Degree,Management,1,1, > 50K
25120,Australia,34,S,F,110000,1,0,Graduate Degree,Management,0,1, > 50K
25121,Australia,39,M,M,110000,1,0,Graduate Degree,Management,1,1, > 50K
25122,Australia,36,S,F,80000,5,5,Graduate Degree,Management,1,2, > 50K
25123,Australia,42,M,F,80000,5,5,Graduate Degree,Management,1,3, > 50K
25124,Australia,36,S,M,80000,5,5,Graduate Degree,Management,1,3, > 50K
25125,Australia,42,M,M,80000,5,5,Bachelors,Professional,1,3, > 50K
25126,Australia,37,M,M,90000,0,0,Bachelors,Professional,1,0, > 50K
25127,Australia,42,S,F,90000,2,0,Bachelors,Professional,0,0, > 50K
25128,Australia,44,M,M,60000,3,3,Bachelors,Professional,1,1, > 50K
25129,Australia,38,S,M,60000,3,3,Bachelors,Professional,0,1, > 50K
25130,Australia,33,M,M,70000,5,5,Bachelors,Professional,0,4, > 50K
25131,Australia,43,M,M,70000,5,5,Bachelors,Professional,1,4, > 50K
25132,Australia,30,M,F,70000,5,5,Bachelors,Professional,0,4, > 50K
25133,Australia,40,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
25134,Australia,41,M,M,80000,5,5,Bachelors,Professional,1,4, > 50K
25135,Australia,41,S,M,80000,5,5,Bachelors,Professional,1,4, > 50K
25136,Australia,35,S,M,80000,5,5,Bachelors,Professional,1,4, > 50K
25137,Australia,40,M,F,80000,5,5,Bachelors,Professional,1,4, > 50K
25138,Australia,40,M,M,80000,5,5,Bachelors,Professional,1,4, > 50K
25139,Australia,39,M,M,60000,3,3,Bachelors,Professional,0,2, > 50K
25140,Australia,45,M,F,60000,3,3,Bachelors,Professional,1,2, > 50K
25141,United Kingdom,35,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25142,France,34,S,F,30000,0,0,Partial College,Clerical,1,1, <= 50K 
25143,France,35,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
25144,Germany,35,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
25145,Germany,34,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
25146,United States,56,M,M,60000,3,1,Partial High School,Skilled Manual,1,3, > 50K
25147,Canada,52,M,F,60000,2,0,High School,Professional,1,2, > 50K
25148,United States,51,M,M,60000,2,0,High School,Professional,0,2, > 50K
25149,United States,51,M,F,60000,2,0,High School,Professional,1,2, > 50K
25150,United States,46,S,M,80000,2,1,Bachelors,Management,1,1, > 50K
25151,United States,53,S,F,80000,2,0,Partial High School,Skilled Manual,0,2, > 50K
25152,United States,36,S,F,60000,2,0,High School,Professional,1,2, > 50K
25153,United States,44,S,M,100000,4,1,Bachelors,Management,0,4, > 50K
25154,United States,38,M,M,110000,2,2,Bachelors,Management,1,3, > 50K
25155,United States,33,S,F,110000,3,2,Bachelors,Management,1,4, > 50K
25156,United States,43,S,F,130000,1,1,Graduate Degree,Management,0,4, > 50K
25157,Canada,45,S,F,80000,4,3,Bachelors,Management,1,1, > 50K
25158,United States,45,M,F,90000,5,5,Partial College,Professional,1,3, > 50K
25159,United States,44,S,F,100000,5,2,Partial College,Professional,1,0, > 50K
25160,United States,33,S,F,100000,5,2,Partial College,Professional,1,1, > 50K
25161,United States,39,M,F,130000,3,2,Bachelors,Management,1,3, > 50K
25162,United States,39,S,M,160000,1,1,Bachelors,Management,0,3, > 50K
25163,United States,53,M,F,70000,3,2,Partial College,Professional,1,0, > 50K
25164,United States,52,M,M,70000,3,2,Partial College,Professional,0,1, > 50K
25165,United States,53,M,F,70000,4,3,Partial College,Professional,1,0, > 50K
25166,United States,53,S,M,70000,4,3,Partial College,Professional,1,0, > 50K
25167,United States,52,M,M,80000,3,0,Partial College,Professional,0,1, > 50K
25168,United States,54,M,M,80000,2,0,Partial High School,Skilled Manual,1,2, > 50K
25169,United States,74,S,M,130000,1,2,Graduate Degree,Management,0,3, > 50K
25170,United States,40,M,M,90000,0,0,Partial College,Professional,1,1, > 50K
25171,United States,40,M,M,90000,0,0,Partial College,Professional,1,1, > 50K
25172,United States,45,M,M,130000,3,2,Bachelors,Management,1,4, > 50K
25173,Canada,47,M,F,80000,5,4,Partial College,Professional,1,2, > 50K
25174,United States,46,M,F,90000,5,4,Partial College,Professional,1,4, > 50K
25175,United States,46,S,M,100000,1,2,Partial College,Professional,1,3, > 50K
25176,United States,47,S,M,130000,1,2,Bachelors,Management,0,4, > 50K
25177,Canada,36,M,M,70000,5,4,Partial College,Professional,1,3, > 50K
25178,United States,42,M,F,80000,5,4,Partial College,Professional,1,3, > 50K
25179,United States,48,M,M,80000,5,4,Partial College,Professional,1,3, > 50K
25180,United States,48,S,F,90000,4,3,High School,Professional,1,1, > 50K
25181,United States,48,M,M,90000,4,3,High School,Professional,1,1, > 50K
25182,United States,42,M,F,90000,4,3,High School,Professional,1,2, > 50K
25183,United States,48,M,M,90000,4,3,High School,Professional,1,2, > 50K
25184,United States,48,S,M,110000,1,3,Partial College,Professional,1,4, > 50K
25185,United States,47,S,F,130000,1,3,Bachelors,Management,0,3, > 50K
25186,United States,53,M,F,80000,3,2,Partial College,Professional,1,1, > 50K
25187,United States,73,M,F,50000,2,0,Graduate Degree,Management,1,2, <= 50K 
25188,Canada,73,M,M,40000,3,0,Partial College,Professional,1,2, <= 50K 
25189,United States,62,M,M,50000,2,0,Graduate Degree,Management,1,2, <= 50K 
25190,United States,73,M,F,60000,2,0,Graduate Degree,Management,1,2, > 50K
25191,United States,73,S,M,120000,1,3,Graduate Degree,Management,0,4, > 50K
25192,United States,48,S,F,90000,4,3,High School,Professional,1,3, > 50K
25193,United States,43,S,F,90000,4,3,High School,Professional,1,4, > 50K
25194,United States,55,S,F,70000,3,0,Partial High School,Skilled Manual,1,2, > 50K
25195,United States,54,S,F,70000,3,0,Partial High School,Skilled Manual,0,2, > 50K
25196,Canada,43,M,M,60000,2,0,High School,Professional,1,2, > 50K
25197,United States,55,M,M,60000,2,0,High School,Professional,1,2, > 50K
25198,United States,49,M,F,60000,2,0,Partial High School,Skilled Manual,1,2, > 50K
25199,United States,56,M,M,60000,3,0,Graduate Degree,Management,1,2, > 50K
25200,United States,56,M,M,40000,3,0,Partial College,Professional,1,2, <= 50K 
25201,United States,52,M,M,40000,3,0,Partial College,Professional,1,2, <= 50K 
25202,United States,57,S,M,40000,3,0,Partial College,Professional,1,2, <= 50K 
25203,United States,58,S,F,40000,3,0,Partial College,Professional,0,2, <= 50K 
25204,United States,58,S,F,40000,4,0,Partial College,Professional,0,2, <= 50K 
25205,United States,54,S,M,30000,4,0,High School,Professional,1,2, <= 50K 
25206,United States,54,S,M,30000,4,0,High School,Professional,1,2, <= 50K 
25207,United States,60,S,F,30000,4,0,High School,Professional,1,2, <= 50K 
25208,United States,59,S,M,30000,4,0,High School,Professional,1,2, <= 50K 
25209,Canada,59,S,F,30000,4,0,High School,Professional,0,2, <= 50K 
25210,Australia,39,M,F,60000,4,4,Bachelors,Professional,1,2, > 50K
25211,Australia,44,M,F,60000,4,4,Bachelors,Professional,1,3, > 50K
25212,Australia,46,M,M,60000,5,5,Bachelors,Professional,1,1, > 50K
25213,Australia,45,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
25214,Australia,46,S,M,70000,0,0,Bachelors,Professional,0,1, > 50K
25215,Australia,40,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
25216,Australia,40,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
25217,Australia,41,M,M,80000,5,5,Bachelors,Professional,0,4, > 50K
25218,Australia,41,M,F,90000,2,2,Bachelors,Professional,1,0, > 50K
25219,Australia,42,M,F,90000,4,4,Bachelors,Professional,0,0, > 50K
25220,Australia,42,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25221,Australia,48,S,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25222,Australia,42,S,F,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
25223,Australia,43,S,M,110000,0,0,Graduate Degree,Management,0,3, > 50K
25224,Australia,44,S,M,70000,0,0,Bachelors,Professional,0,1, > 50K
25225,Australia,44,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
25226,Australia,43,S,M,70000,0,0,Bachelors,Professional,1,1, > 50K
25227,Australia,32,S,M,80000,5,5,Bachelors,Professional,1,4, > 50K
25228,Australia,39,S,M,70000,0,0,Bachelors,Professional,1,1, > 50K
25229,Australia,45,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
25230,Australia,44,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
25231,Australia,50,S,F,90000,1,0,Bachelors,Professional,0,1, > 50K
25232,Australia,50,M,F,100000,5,0,Bachelors,Professional,1,1, > 50K
25233,Australia,50,M,M,100000,4,0,Bachelors,Professional,1,1, > 50K
25234,Australia,40,S,F,70000,0,0,Bachelors,Professional,1,2, > 50K
25235,Australia,46,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
25236,Australia,47,S,M,70000,5,4,Bachelors,Professional,1,2, > 50K
25237,Australia,36,M,M,70000,5,4,Partial College,Skilled Manual,1,2, > 50K
25238,Australia,47,M,M,70000,5,4,Partial College,Skilled Manual,1,2, > 50K
25239,Australia,47,M,F,70000,5,4,Partial College,Skilled Manual,1,2, > 50K
25240,Australia,42,M,M,70000,5,4,Partial College,Skilled Manual,1,3, > 50K
25241,Australia,50,M,M,90000,2,0,Bachelors,Professional,1,1, > 50K
25242,Australia,45,S,F,90000,2,0,Bachelors,Management,0,1, > 50K
25243,Australia,51,S,F,100000,4,0,Bachelors,Management,1,2, > 50K
25244,Australia,52,S,M,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
25245,Australia,73,S,M,30000,2,0,Partial College,Clerical,0,2, <= 50K 
25246,Australia,73,M,M,40000,2,0,Bachelors,Management,1,1, <= 50K 
25247,Australia,43,M,F,70000,5,4,Partial College,Skilled Manual,1,3, > 50K
25248,Australia,49,M,F,70000,5,4,Partial College,Skilled Manual,1,3, > 50K
25249,Australia,51,S,F,70000,1,0,Partial College,Skilled Manual,0,1, > 50K
25250,Australia,52,S,M,70000,1,0,Partial College,Skilled Manual,0,1, > 50K
25251,Australia,46,S,F,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
25252,Australia,53,S,M,80000,1,0,Partial College,Skilled Manual,0,1, > 50K
25253,United States,33,M,M,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
25254,United States,33,S,F,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
25255,United States,34,M,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25256,Canada,34,M,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25257,United States,28,M,M,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
25258,United States,28,M,M,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
25259,United States,29,M,M,30000,0,0,High School,Skilled Manual,0,2, <= 50K 
25260,United States,30,S,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25261,United States,30,M,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25262,Australia,70,M,M,40000,2,0,Bachelors,Management,0,2, <= 50K 
25263,Australia,70,S,F,40000,2,0,Bachelors,Management,1,2, <= 50K 
25264,United States,32,S,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25265,Canada,30,S,F,30000,0,0,Partial High School,Clerical,0,2, <= 50K 
25266,Australia,70,S,F,30000,2,0,Partial College,Clerical,0,2, <= 50K 
25267,Australia,70,M,M,40000,2,0,Bachelors,Management,1,2, <= 50K 
25268,Australia,70,M,M,60000,2,0,Graduate Degree,Management,0,1, > 50K
25269,Australia,70,S,F,60000,2,0,Graduate Degree,Management,1,1, > 50K
25270,Australia,65,M,F,40000,2,0,Bachelors,Management,0,2, <= 50K 
25271,Australia,54,S,M,40000,2,0,Bachelors,Management,0,2, <= 50K 
25272,Australia,66,S,M,60000,2,0,Graduate Degree,Management,0,1, > 50K
25273,Australia,66,M,M,60000,2,0,Graduate Degree,Management,0,1, > 50K
25274,United States,32,S,F,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25275,United States,33,S,F,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25276,United States,32,S,F,40000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25277,United States,33,S,M,40000,0,0,Partial College,Skilled Manual,1,1, <= 50K 
25278,United States,32,M,F,40000,0,0,Partial College,Skilled Manual,1,1, <= 50K 
25279,United States,33,S,F,40000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25280,United States,33,S,F,40000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25281,United States,33,S,M,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25282,United States,29,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25283,United States,34,S,F,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25284,United States,31,S,F,70000,0,0,Partial College,Skilled Manual,1,2, > 50K
25285,United States,37,S,M,70000,0,0,Partial College,Skilled Manual,1,2, > 50K
25286,United States,36,S,M,80000,0,0,Bachelors,Management,0,1, > 50K
25287,Canada,31,S,F,80000,0,0,Bachelors,Management,0,1, > 50K
25288,Canada,40,S,F,80000,0,0,Bachelors,Management,0,1, > 50K
25289,United States,40,S,F,80000,0,0,Bachelors,Management,0,1, > 50K
25290,United States,40,S,M,90000,4,4,Bachelors,Management,1,1, > 50K
25291,United States,41,M,F,90000,4,4,Bachelors,Management,1,1, > 50K
25292,United States,42,S,M,120000,0,1,Bachelors,Management,1,3, > 50K
25293,United States,45,M,M,80000,4,3,Bachelors,Management,1,0, > 50K
25294,Australia,37,S,F,130000,0,5,Partial High School,Management,1,4, > 50K
25295,Australia,39,M,M,130000,0,5,Partial High School,Management,1,4, > 50K
25296,France,52,M,F,100000,2,3,Partial College,Professional,1,4, > 50K
25297,Germany,35,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
25298,United Kingdom,29,M,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25299,France,28,M,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25300,Germany,29,M,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25301,United Kingdom,29,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25302,Germany,31,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
25303,Germany,30,S,M,30000,0,0,High School,Manual,1,1, <= 50K 
25304,United Kingdom,31,S,M,10000,0,0,Partial High School,Manual,1,2, <= 50K 
25305,Germany,36,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
25306,Germany,30,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
25307,Germany,35,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
25308,United Kingdom,37,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
25309,Germany,37,S,F,30000,0,0,High School,Manual,1,1, <= 50K 
25310,Germany,32,S,F,10000,0,0,Partial High School,Manual,0,2, <= 50K 
25311,France,36,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
25312,United Kingdom,37,M,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
25313,United Kingdom,38,S,M,10000,0,0,Partial High School,Manual,0,2, <= 50K 
25314,France,37,S,M,10000,0,0,Partial High School,Manual,0,2, <= 50K 
25315,United Kingdom,38,S,M,10000,0,0,Partial High School,Manual,0,2, <= 50K 
25316,France,37,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
25317,Germany,37,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
25318,Germany,38,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
25319,France,38,M,M,30000,0,0,High School,Manual,0,1, <= 50K 
25320,France,37,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
25321,France,33,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
25322,Germany,38,S,F,40000,2,2,Partial College,Clerical,0,1, <= 50K 
25323,Germany,38,M,M,40000,2,2,Partial College,Clerical,1,1, <= 50K 
25324,United Kingdom,37,S,F,40000,2,2,Partial College,Clerical,1,2, <= 50K 
25325,United Kingdom,91,S,M,10000,4,0,Partial High School,Manual,0,2, <= 50K 
25326,France,39,M,M,40000,2,2,Partial College,Clerical,1,2, <= 50K 
25327,Canada,34,M,M,40000,3,3,Partial College,Clerical,1,0, <= 50K 
25328,Canada,35,M,F,40000,3,3,Partial College,Clerical,1,2, <= 50K 
25329,United States,35,S,F,40000,3,3,Partial College,Clerical,0,2, <= 50K 
25330,United States,79,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,1, <= 50K 
25331,Canada,42,M,M,80000,0,0,Graduate Degree,Skilled Manual,0,0, > 50K
25332,Canada,42,M,M,80000,0,0,Graduate Degree,Skilled Manual,0,0, > 50K
25333,United States,42,S,M,80000,0,0,Graduate Degree,Skilled Manual,0,0, > 50K
25334,United States,32,M,M,80000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
25335,Canada,55,S,M,20000,2,0,Partial High School,Manual,0,2, <= 50K 
25336,United States,54,S,M,20000,3,0,Partial High School,Clerical,1,2, <= 50K 
25337,United States,54,S,F,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
25338,United States,54,S,M,20000,3,0,Partial High School,Clerical,1,2, <= 50K 
25339,United States,49,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
25340,Canada,53,S,M,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
25341,United States,54,S,F,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
25342,United States,48,S,M,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
25343,United States,48,S,F,20000,3,0,Partial High School,Clerical,1,2, <= 50K 
25344,United States,54,M,M,30000,1,0,High School,Clerical,1,1, <= 50K 
25345,United States,53,S,F,20000,3,0,Partial High School,Clerical,1,2, <= 50K 
25346,United States,52,S,M,20000,3,0,Partial High School,Clerical,1,2, <= 50K 
25347,Canada,47,S,F,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
25348,United States,52,S,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
25349,Canada,52,M,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
25350,United States,52,M,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25351,United States,46,M,F,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25352,United States,52,M,M,20000,2,1,Partial High School,Clerical,0,2, <= 50K 
25353,United States,46,S,F,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25354,United States,46,S,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
